timestamp,zone,city,raw_query,status_code,number_of_results,new_results,error_message
2026-05-24T17:54:10Z,Zone 4 — London / Middlesex,Aylmer,"516 John St N , Aylmer, ON N5H 3H6, Canada",200,1,0,
2026-05-24T17:54:10Z,Zone 1 — Windsor / Essex County,Lakeshore,"519 Notre Dame St , Belle River, ON N8L 1K8, Canada",200,1,1,
2026-05-24T17:54:11Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Cambridge,"520 Thompson Dr , Cambridge, ON N1T 2K8, Canada",200,1,1,
2026-05-24T17:54:12Z,Zone 4 — London / Middlesex,Bayham,"526 Welham Rd , Barrie, ON L4N 8Y5, Canada",200,1,1,
2026-05-24T17:54:12Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Cambridge,"53 Cowansview Rd &E, Cambridge, ON N1R 7L2, Canada",200,1,1,
2026-05-24T17:54:13Z,Zone 4 — London / Middlesex,Middlesex Centre,"530 First St , London, ON N5V 1Z3, Canada",200,1,1,
2026-05-24T17:54:14Z,Zone 1 — Windsor / Essex County,Stoney Point,"530 Seaman St , Hamilton, ON L8E 3X7, Canada",200,1,1,
2026-05-24T17:54:15Z,Zone 2 — Chatham-Kent,Muirkirk,"5359 Timberlea Blvd , Mississauga, ON L4W 4N5, Canada",200,1,1,
2026-05-24T17:54:15Z,Zone 2 — Chatham-Kent,Dresden,"54 Cedar Pointe Dr , Barrie, ON L4N 5R7, Canada",200,1,1,
2026-05-24T17:54:16Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Cambridge,"540 Jamieson Pkwy , Cambridge, ON N3C 0G5, Canada",200,1,1,
2026-05-24T17:54:17Z,Zone 2 — Chatham-Kent,Chatham,"540 Park Ave E , Chatham, ON N7M 5J4, Canada",200,1,1,
2026-05-24T17:54:17Z,Zone 3 — Sarnia / Lambton County,Point Edward,"546 Christina St N , Sarnia, ON N7T 5W6, Canada",200,1,1,
2026-05-24T17:54:18Z,Zone 3 — Sarnia / Lambton County,Sarnia,"546 Christina St N , Sarnia, ON N7T 5W6, Canada",200,1,0,
2026-05-24T17:54:19Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Waterloo,"55 Northfield Dr E , Waterloo, ON N2K 3T6, Canada",200,1,1,
2026-05-24T17:54:20Z,Zone 4 — London / Middlesex,Belmont,"550 Trillium Dr , Kitchener, ON N2R 1K3, Canada",200,1,1,
2026-05-24T17:54:20Z,Zone 2 — Chatham-Kent,Dresden,"5500 N Service Rd , Burlington, ON L7L 6W6, Canada",200,1,1,
2026-05-24T17:54:21Z,Zone 2 — Chatham-Kent,Cedar Springs,"557 Dixon Rd , Etobicoke, ON M9W 6K1, Canada",200,1,1,
2026-05-24T17:54:22Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Waterloo,"560 Parkside Dr , Waterloo, ON N2L 5Z4, Canada",200,1,1,
2026-05-24T17:54:23Z,Zone 4 — London / Middlesex,Bayham,"563 Edward Ave , Richmond Hill, ON L4C 9W7, Canada",200,1,1,
2026-05-24T17:54:23Z,Zone 4 — London / Middlesex,Kerwood,"565 Conestogo Rd , Waterloo, ON N2L 0A8, Canada",200,1,1,
2026-05-24T17:54:24Z,Zone 1 — Windsor / Essex County,Windsor,"568 Chatham St E , Windsor, ON N9A 2X1, Canada",200,1,1,
2026-05-24T17:54:25Z,Zone 4 — London / Middlesex,Ilderton,"5703 Egremont Dr RR, Ilderton, ON N0M 2A0, Canada",200,1,1,
2026-05-24T17:54:25Z,Zone 4 — London / Middlesex,Ilderton,"5703 Egremont Drive RR, 5703 Egremont Dr , Ilderton, ON N0M 2A0, Canada",200,2,0,
2026-05-24T17:54:26Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Elora,"58 Wellington Rd 7 , Elora, ON N0B 1S0, Canada",200,1,1,
2026-05-24T17:54:27Z,Zone 5 — Woodstock / Oxford County,Zorra,"580 Clarke Rd , London, ON N5V 3K5, Canada",200,1,1,
2026-05-24T17:54:28Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Waterloo,"580 Colby Dr, Waterloo, ON N2V 1A2, Canada",200,1,1,
2026-05-24T17:54:28Z,Zone 1 — Windsor / Essex County,Tecumseh,"5815 Outer Dr , Windsor, ON N9G 0C4, Canada",200,1,1,
2026-05-24T17:54:29Z,Zone 1 — Windsor / Essex County,Windsor,"5815 Outer Dr , Windsor, ON N9G 0C4, Canada",200,1,0,
2026-05-24T17:54:30Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Waterloo,"584 Colby Dr , Waterloo, ON N2V 1A2, Canada",200,1,1,
2026-05-24T17:54:31Z,Zone 1 — Windsor / Essex County,LaSalle,"5841 Malden Rd , LaSalle, ON N9H 1S3, Canada",200,1,1,
2026-05-24T17:54:31Z,Zone 1 — Windsor / Essex County,LaSalle,"5844 Malden Rd , LaSalle, ON N9H 1S4, Canada",200,1,1,
2026-05-24T17:54:32Z,Zone 1 — Windsor / Essex County,Kingsville,"59 Main St E , Kingsville, ON N9Y 1A1, Canada",200,1,1,
2026-05-24T17:54:33Z,Zone 1 — Windsor / Essex County,LaSalle,"5905 Malden Rd , LaSalle, ON N9H 1S6, Canada",200,1,1,
2026-05-24T17:54:33Z,Zone 1 — Windsor / Essex County,LaSalle,"5905 Malden Rd , Windsor, ON N9H 1S6, Canada",200,1,0,
2026-05-24T17:54:34Z,Zone 1 — Windsor / Essex County,LaSalle,"5932 Malden Rd , LaSalle, ON N9H 1S4, Canada",200,1,1,
2026-05-24T17:54:35Z,Zone 5 — Woodstock / Oxford County,Burgessville,"593762 Oxford 59 , Burgessville, ON N0J 1C0, Canada",200,1,1,
2026-05-24T17:54:36Z,Zone 5 — Woodstock / Oxford County,Burgessville,"593771 Oxford 59 RR , Burgessville, ON N0J 1C0, Canada",200,1,0,
2026-05-24T17:54:36Z,Zone 4 — London / Middlesex,Wardsville,"598 Cataraqui Woods Dr , Kingston, ON K7P 1T8, Canada",200,1,1,
2026-05-24T17:54:37Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Kitchener,"599 Strasburg Rd , Kitchener, ON N2E 0H7, Canada",200,1,1,
2026-05-24T17:54:38Z,Zone 1 — Windsor / Essex County,LaSalle,"5994 Malden Rd , LaSalle, ON N9H 1S4, Canada",200,1,1,
2026-05-24T17:54:39Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,North Dumfries,"5A Cochran Dr , Ayr, ON N0B 1E0, Canada",200,1,0,
2026-05-24T17:54:39Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Paris,"6 Adams St , Paris, ON N3L 3X4, Canada",200,1,1,
2026-05-24T17:54:40Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Elmira,"60 Howard Ave , Elmira, ON N3B 2E1, Canada",200,1,1,
2026-05-24T17:54:41Z,Zone 4 — London / Middlesex,London,"60 Meg Dr , London, ON N6E 3T6, Canada",200,1,1,
2026-05-24T17:54:41Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Kitchener,"60 Pl, Kitchener, ON N2E 2C3, Canada",200,16,11,
2026-05-24T17:54:42Z,Zone 2 — Chatham-Kent,Erieau,"60 Roy Blvd , Brantford, ON N3R 7K2, Canada",200,1,1,
2026-05-24T17:54:43Z,Zone 4 — London / Middlesex,Belmont,"600 Bowes Rd , Concord, ON L4K 4A3, Canada",200,1,1,
2026-05-24T17:54:44Z,Zone 2 — Chatham-Kent,Dresden,"600 Euclid St , Whitby, ON L1N 5C2, Canada",200,1,1,
2026-05-24T17:54:44Z,Zone 1 — Windsor / Essex County,Belle River,"601 Centre St , Belle River, ON N8L 1K8, Canada",200,1,1,
2026-05-24T17:54:45Z,Zone 5 — Woodstock / Oxford County,Plattsville,"6060 Burnside Ct , Mississauga, ON L5T 2T5, Canada",200,1,1,
2026-05-24T17:54:46Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Woolwich,"608 Weber St N , Waterloo, ON N2V 1W5, Canada",200,1,1,
2026-05-24T17:54:47Z,Zone 1 — Windsor / Essex County,Amherstburg,"61 Richmond St , Amherstburg, ON N9V 1G1, Canada",200,1,1,
2026-05-24T17:54:48Z,Zone 5 — Woodstock / Oxford County,Tavistock,"617 Douro St , Stratford, ON N5A 0B5, Canada",200,1,1,
2026-05-24T17:54:48Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Waterloo,"620 Davenport Rd , Waterloo, ON N2V 2C2, Canada",200,1,1,
2026-05-24T17:54:49Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Drayton,"625 Zenway Blvd , Woodbridge, ON L4H 4J8, Canada",200,1,1,
2026-05-24T17:54:50Z,Zone 1 — Windsor / Essex County,Leamington,"627 Rd. 14, R.R. , Leamington, ON N8H 3V8, Canada",200,7,4,
2026-05-24T17:54:51Z,Zone 4 — London / Middlesex,Middlesex Centre,"6299 Egremont Dr , Middlesex Centre, ON N0L 1R0, Canada",200,1,1,
2026-05-24T17:54:51Z,Zone 4 — London / Middlesex,Thames Centre,"63 Clarke Rd, London, ON N5W 5Y2, Canada",200,1,1,
2026-05-24T17:54:52Z,Zone 5 — Woodstock / Oxford County,Zorra,"63 Clarke Rd, London, ON N5W 5Y2, Canada",200,1,0,
2026-05-24T17:54:53Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Wilmot,"63 McIntyre Pl , Kitchener, ON N2R 1J5, Canada",200,1,1,
2026-05-24T17:54:53Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Paris,"63 Woodslee Ave , Paris, ON N3L 3V1, Canada",200,1,1,
2026-05-24T17:54:54Z,Zone 4 — London / Middlesex,Southwold,"6303 Carriage Rd , Southwold, ON N0L 2G0, Canada",200,1,1,
2026-05-24T17:54:55Z,Zone 4 — London / Middlesex,Belmont,"6315 Shawson Dr , Mississauga, ON L5T 1J2, Canada",200,1,1,
2026-05-24T17:54:56Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Waterloo,"637 Colby Dr , Waterloo, ON N2V 1B4, Canada",200,1,1,
2026-05-24T17:54:56Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Elmira,"64 Howard Ave , Elmira, ON N3B 2E1, Canada",200,1,1,
2026-05-24T17:54:57Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Fergus,"640 Gartshore St , Fergus, ON N1M 2W7, Canada",200,1,1,
2026-05-24T17:54:58Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Waterloo,"644 Colby Dr , Waterloo, ON N2V 1A2, Canada",200,1,1,
2026-05-24T17:54:59Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Fergus,"645 St David St N . 3, Fergus, ON N1M 2K6, Canada",200,1,1,
2026-05-24T17:54:59Z,Zone 4 — London / Middlesex,London,"647 Wilton Grove Rd , London, ON N6N 1N7, Canada",200,1,1,
2026-05-24T17:55:00Z,Zone 4 — London / Middlesex,Belmont,"65 Allstate Pkwy , Markham, ON L3R 9X1, Canada",200,1,1,
2026-05-24T17:55:01Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Guelph,"65 Quarterman Rd , Guelph, ON N1C 0A8, Canada",200,1,1,
2026-05-24T17:55:01Z,Zone 3 — Sarnia / Lambton County,Wyoming,"650 W Elk Ave , Jackson, WY 83001, USA",200,1,1,
2026-05-24T17:55:02Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Guelph,"650 Woodlawn Rd W 13 and 14, Guelph, ON N1K 1B8, Canada",200,18,17,
2026-05-24T17:55:03Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Guelph,"650 Woodlawn Rd W Block A, Guelph, ON N1K 1B8, Canada",200,1,1,
2026-05-24T17:55:04Z,Zone 1 — Windsor / Essex County,Windsor,"6500 Cantelon Dr , Windsor, ON N8T 0A6, Canada",200,1,1,
2026-05-24T17:55:04Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Centre Wellington,"6512 Wellington Rd 7 , Centre Wellington, ON N0B 1S0, Canada",200,1,1,
2026-05-24T17:55:05Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Elora,"6512 Wellington Rd 7 , Elora, ON N0B 1S0, Canada",200,1,0,
2026-05-24T17:55:06Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Waterloo,"66 Rankin St , Waterloo, ON N2V 1V9, Canada",200,1,1,
2026-05-24T17:55:07Z,Zone 5 — Woodstock / Oxford County,Tavistock,"66 Woodstock St N , Tavistock, ON N0B 2R0, Canada",200,1,1,
2026-05-24T17:55:07Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Kitchener,"675 Queen St S , Kitchener, ON N2M 1A1, Canada",200,1,1,
2026-05-24T17:55:08Z,Zone 2 — Chatham-Kent,Mitchell's Bay,"676 Mountain Rd, Victoria, BC V9B 6J8, Canada",200,1,1,
2026-05-24T17:55:09Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Kitchener,"678 Belmont Ave W , Kitchener, ON N2M 1N6, Canada",200,1,1,
2026-05-24T17:55:09Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Cambridge,"680 Bishop St N , Cambridge, ON N3H 4V6, Canada",200,1,1,
2026-05-24T17:55:10Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Waterloo,"680 Davenport Rd , Waterloo, ON N2V 2C3, Canada",200,1,1,
2026-05-24T17:55:11Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Guelph,"685 Speedvale Ave W , Guelph, ON N1K 1E6, Canada",200,1,1,
2026-05-24T17:55:12Z,Zone 4 — London / Middlesex,Lucan Biddulph,"685 Speedvale Ave W , Guelph, ON N1K 1E6, Canada",200,1,0,
2026-05-24T17:55:12Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Cambridge,"695 Industrial Rd , Cambridge, ON N3H 5C9, Canada",200,1,1,
2026-05-24T17:55:13Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Waterloo,"695 McMurray Rd , Waterloo, ON N2V 2B7, Canada",200,1,1,
2026-05-24T17:55:14Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Guelph,"70 Monarch Rd , Guelph, ON N1K 1S3, Canada",200,1,1,
2026-05-24T17:55:15Z,Zone 3 — Sarnia / Lambton County,Brights Grove,"70 Thompson Dr , Cambridge, ON N1T 2C7, Canada",200,1,1,
2026-05-24T17:55:15Z,Zone 4 — London / Middlesex,Wardsville,"70 Unsworth Dr , Hamilton, ON L8W 3K4, Canada",200,1,1,
2026-05-24T17:55:16Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Guelph,"70 Watson Pkwy S , Guelph, ON N1L 0C3, Canada",200,1,1,
2026-05-24T17:55:17Z,Zone 3 — Sarnia / Lambton County,Brigden,"7025 Tomken Rd , Mississauga, ON L5S 1R6, Canada",200,1,1,
2026-05-24T17:55:17Z,Zone 3 — Sarnia / Lambton County,Lambton Shores,"70266B Grand Bend Line , Grand Bend, ON N0M 1T0, Canada",200,1,1,
2026-05-24T17:55:18Z,Zone 3 — Sarnia / Lambton County,Sarnia,"704 Mara St , Point Edward, ON N7V 1X4, Canada",200,1,0,
2026-05-24T17:55:19Z,Zone 3 — Sarnia / Lambton County,Grand Bend,"70671 Bluewater Hwy , Grand Bend, ON N0M 1T0, Canada",200,1,1,
2026-05-24T17:55:20Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Cambridge,"71 Garth Massey Dr , Cambridge, ON N1T 2G8, Canada",200,1,1,
2026-05-24T17:55:20Z,Zone 4 — London / Middlesex,Wardsville,"71 Mearns Ct , Bowmanville, ON L1C 4N4, Canada",200,1,1,
2026-05-24T17:55:21Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Kitchener,"72 St Leger St , Kitchener, ON N2H 6R4, Canada",200,1,1,
2026-05-24T17:55:22Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Fergus,"725 St Andrew St W , Fergus, ON N1M 3H2, Canada",200,1,1,
2026-05-24T17:55:22Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Cambridge,"73 Water St N , Cambridge, ON N1R 7L6, Canada",200,1,1,
2026-05-24T17:55:23Z,Zone 5 — Woodstock / Oxford County,Kintore,"7367 Wellington County Rd 30 , Guelph, ON N1H 6J2, Canada",200,1,1,
2026-05-24T17:55:24Z,Zone 1 — Windsor / Essex County,Kingsville,"74 Division St N , Kingsville, ON N9Y 1E2, Canada",200,1,1,
2026-05-24T17:55:25Z,Zone 1 — Windsor / Essex County,Stoney Point,"743 Barton St , Stoney Creek, ON L8E 5L7, Canada",200,1,1,
2026-05-24T17:55:25Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Rockwood,"7457 Speers Rd , Elora, ON N0B 1S0, Canada",200,1,1,
2026-05-24T17:55:26Z,Zone 2 — Chatham-Kent,Mitchell's Bay,"7482 , Dover Centre, ON N0P 1L0, Canada",200,1,1,
2026-05-24T17:55:27Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Cambridge,"75 Moorefield St, Cambridge, ON N1T 1S2, Canada",200,1,1,
2026-05-24T17:55:28Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Elmira,"75 South Field Dr , Elmira, ON N3B 2Z2, Canada",200,1,1,
2026-05-24T17:55:28Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Conestogo,"755 Bridge St W , Waterloo, ON N2V 2G6, Canada",200,1,1,
2026-05-24T17:55:29Z,Zone 4 — London / Middlesex,Kerwood,"7560 Airport Rd , Mississauga, ON L4T 4H4, Canada",200,1,1,
2026-05-24T17:55:30Z,Zone 1 — Windsor / Essex County,Tecumseh,"7654 Tecumseh Rd E , Windsor, ON N8T 1E9, Canada",200,1,1,
2026-05-24T17:55:30Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Drayton,"7665 Wellington St S , Drayton, ON N0G 1P0, Canada",200,6,3,
2026-05-24T17:55:31Z,Zone 4 — London / Middlesex,London,"769 Southdale Rd E , London, ON N6E 3B9, Canada",200,1,1,
2026-05-24T17:55:32Z,Zone 3 — Sarnia / Lambton County,Watford,"77 Bessemer Rd , London, ON N6E 1P9, Canada",200,1,1,
2026-05-24T17:55:33Z,Zone 3 — Sarnia / Lambton County,Brigden,"77 City Centre Dr , Mississauga, ON L5B 1M5, Canada",200,1,1,
2026-05-24T17:55:33Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Fergus,"770 Glengarry Crescent , Fergus, ON N1M 2W7, Canada",200,1,1,
2026-05-24T17:55:34Z,Zone 3 — Sarnia / Lambton County,Sombra,"775 Dr, Saint John, NB E2R 1A3, Canada",200,9,8,
2026-05-24T17:55:35Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Arthur,"78 Signet Dr , North York, ON M9L 1T2, Canada",200,1,1,
2026-05-24T17:55:36Z,Zone 4 — London / Middlesex,Springfield,"78546 Orchard Line, ON N0M 1G0, Canada",200,1,1,
2026-05-24T17:55:36Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Guelph,"79 Regal Rd & 5, Guelph, ON N1K 1B6, Canada",200,1,1,
2026-05-24T17:55:37Z,Zone 1 — Windsor / Essex County,LaSalle,"791 Front Rd , LaSalle, ON N9J 2A3, Canada",200,1,1,
2026-05-24T17:55:38Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Drayton,"8 Wellington Rd , Drayton, ON N0G 1P0, Canada",200,1,1,
2026-05-24T17:55:39Z,Zone 4 — London / Middlesex,Ailsa Craig,"80 Baffin Pl , Waterloo, ON N2V 1Z7, Canada",200,1,1,
2026-05-24T17:55:39Z,Zone 4 — London / Middlesex,Middlesex Centre,"80 Bessemer Rd , London, ON N6E 1R1, Canada",200,1,1,
2026-05-24T17:55:40Z,Zone 4 — London / Middlesex,Talbotville,"80 Centennial Rd , Orangeville, ON L9W 1P8, Canada",200,1,1,
2026-05-24T17:55:41Z,Zone 5 — Woodstock / Oxford County,Woodstock,"80 Norwich Ave , Woodstock, ON N4S 8Y6, Canada",200,1,1,
2026-05-24T17:55:41Z,Zone 2 — Chatham-Kent,Chatham,"80 William St S , Chatham, ON N7M 1H8, Canada",200,1,1,
2026-05-24T17:55:42Z,Zone 4 — London / Middlesex,St. Thomas,"800 Talbot St , St Thomas, ON N5P 1E2, Canada",200,1,1,
2026-05-24T17:55:43Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Drayton,"81 Wood St , Drayton, ON N0G 1P0, Canada",200,1,1,
2026-05-24T17:55:44Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Fergus,"820 Gartshore St , Fergus, ON N1M 2W8, Canada",200,1,1,
2026-05-24T17:55:44Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Fergus,"820 Gartshore St 1 and 3, Fergus, ON N1M 2W8, Canada",200,1,1,
2026-05-24T17:55:45Z,Zone 4 — London / Middlesex,London,"820 Wharncliffe Rd S , London, ON N6J 2N4, Canada",200,1,1,
2026-05-24T17:55:46Z,Zone 1 — Windsor / Essex County,Stoney Point,"826 Queenston Rd , Stoney Creek, ON L8G 2B5, Canada",200,1,1,
2026-05-24T17:55:47Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Woolwich,"832 Arthur St S , Elmira, ON N3B 2Z2, Canada",200,1,1,
2026-05-24T17:55:47Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Listowel,"8368 Fairlane Rd , Listowel, ON N4W 3G6, Canada",200,1,1,
2026-05-24T17:55:48Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Listowel,"8382 Fairlane Rd , Listowel, ON N4W 3G6, Canada",200,1,1,
2026-05-24T17:55:49Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Listowel,"8394 Fairlane Rd , Listowel, ON N4W 3G6, Canada",200,1,1,
2026-05-24T17:55:49Z,Zone 4 — London / Middlesex,St. Thomas,"84 St, St Thomas, ON N5R 2Y5, Canada",200,0,0,
2026-05-24T17:55:50Z,Zone 4 — London / Middlesex,St. Marys,"84 Wellington Street South 1 & 2, 84 Wellington St S & 2, St. Marys, ON N4X 1C3, Canada",200,4,3,
2026-05-24T17:55:51Z,Zone 2 — Chatham-Kent,Dresden,"85 Chambers Dr & 7, Ajax, ON L1Z 1E2, Canada",200,1,1,
2026-05-24T17:55:52Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Elmira,"85 Earl Martin Dr , Elmira, ON N3B 3L4, Canada",200,1,1,
2026-05-24T17:55:52Z,Zone 4 — London / Middlesex,Parkhill,"8540 Keele St , Concord, ON L4K 2A6, Canada",200,1,1,
2026-05-24T17:55:53Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Centre Wellington,"855 St David St N , Fergus, ON N1M 2W3, Canada",200,1,1,
2026-05-24T17:55:54Z,Zone 1 — Windsor / Essex County,Kingsville,"86 Wigle Ave , Kingsville, ON N9Y 2J8, Canada",200,1,1,
2026-05-24T17:55:55Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,St. Jacobs,"878 Weber St N , Waterloo Regional Municipality, ON N2V 0H2, Canada",200,1,1,
2026-05-24T17:55:55Z,Zone 3 — Sarnia / Lambton County,Camlachie,"880 Dr, North York, ON M3J 2X2, Canada",200,4,3,
2026-05-24T17:55:56Z,Zone 1 — Windsor / Essex County,LaSalle,"887 Notre Dame Ave , Greater Sudbury, ON P3A 2T2, Canada",200,1,1,
2026-05-24T17:55:57Z,Zone 4 — London / Middlesex,Adelaide-Metcalfe,"888 Lady Ellen Pl , Ottawa, ON K1Z 5L5, Canada",200,1,1,
2026-05-24T17:55:57Z,Zone 1 — Windsor / Essex County,Stoney Point,"889 Barton St , Stoney Creek, ON L8E 5V1, Canada",200,1,1,
2026-05-24T17:55:58Z,Zone 3 — Sarnia / Lambton County,Sarnia,"889 Exmouth St , Sarnia, ON N7T 5R3, Canada",200,1,1,
2026-05-24T17:55:59Z,Zone 3 — Sarnia / Lambton County,Thedford,"8999 Widder Rd , Thedford, ON N0M 2N0, Canada",200,1,1,
2026-05-24T17:56:00Z,Zone 1 — Windsor / Essex County,Tecumseh,"9 Amy Croft Dr , Tecumseh, ON N9K 1C7, Canada",200,1,1,
2026-05-24T17:56:00Z,Zone 3 — Sarnia / Lambton County,Arkona,"90 Milburn Rd , Hamilton, ON L8E 3L9, Canada",200,1,1,
2026-05-24T17:56:01Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Fergus,"900 Tower St S , Fergus, ON N1M 3N7, Canada",200,1,1,
2026-05-24T17:56:02Z,Zone 1 — Windsor / Essex County,Tecumseh,"9009 Twin Oaks Dr , Windsor, ON N8N 5B8, Canada",200,1,1,
2026-05-24T17:56:03Z,Zone 4 — London / Middlesex,Springfield,"902 McKay Rd, Pickering, ON L1W 3X8, Canada",200,1,1,
2026-05-24T17:56:03Z,Zone 3 — Sarnia / Lambton County,Dawn-Euphemia,"925 Gartshore St , Fergus, ON N1M 3V9, Canada",200,1,1,
2026-05-24T17:56:04Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Elora,"925 Gartshore St , Fergus, ON N1M 3W1, Canada",200,1,0,
2026-05-24T17:56:05Z,Zone 2 — Chatham-Kent,Chatham,"930 Richmond St , Chatham, ON N7M 5J5, Canada",200,1,1,
2026-05-24T17:56:05Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Guelph,"930 Woodlawn Rd W , Guelph, ON N1K 1B7, Canada",200,1,1,
2026-05-24T17:56:06Z,Zone 3 — Sarnia / Lambton County,Lambton Shores,"9356 Army Camp Rd , Lambton Shores, ON N0M 2N0, Canada",200,1,1,
2026-05-24T17:56:07Z,Zone 3 — Sarnia / Lambton County,Mooretown,"94 North Street E , Otterville, ON N0J 1R0, Canada",200,1,1,
2026-05-24T17:56:08Z,Zone 2 — Chatham-Kent,Chatham,"940 Richmond St , Chatham, ON N7M 5J5, Canada",200,1,1,
2026-05-24T17:56:08Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Guelph,"945 Southgate Dr , Guelph, ON N1L 0B9, Canada",200,1,1,
2026-05-24T17:56:09Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Ayr,"945 Wilson Ave , North York, ON M3K 1E8, Canada",200,1,1,
2026-05-24T17:56:10Z,Zone 1 — Windsor / Essex County,Amherstburg,"945B Southgate Dr , Guelph, ON N1L 0B9, Canada",200,1,1,
2026-05-24T17:56:11Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Fergus,"949 Glengarry Crescent , Fergus, ON N1M 2W7, Canada",200,1,1,
2026-05-24T17:56:11Z,Zone 4 — London / Middlesex,Middlesex Centre,"95 Bessemer Rd , London, ON N6E 1P9, Canada",200,1,1,
2026-05-24T17:56:12Z,Zone 4 — London / Middlesex,Springfield,"95 West Beaver Creek Rd , Richmond Hill, ON L4B 1H2, Canada",200,1,1,
2026-05-24T17:56:13Z,Zone 4 — London / Middlesex,London,"96 Bessemer Ct. , London, ON N6E 1K7, Canada",200,1,1,
2026-05-24T17:56:13Z,Zone 1 — Windsor / Essex County,Puce,"962 Old Tecumseh Rd , Belle River, ON N8L 0Y9, Canada",200,1,1,
2026-05-24T17:56:14Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Elora,"964 Westport Crescent , Mississauga, ON L5T 1S3, Canada",200,1,1,
2026-05-24T17:56:15Z,Zone 1 — Windsor / Essex County,Windsor,"9698 Twin Oaks Dr , Windsor, ON N8N 5E8, Canada",200,1,1,
